BRook1,BKnight1,BBishop1,BKing,BQueen1,BBishop2,BKnight2,BRook2,BPawn1,BPawn2,BPawn3,BPawn4,BPawn5,BPawn6,BPawn7,BPawn8,WPawn1,WPawn2,WPawn3,WPawn4,WPawn5,WPawn6,WPawn7,WPawn8,WRook1,WKnight1,WBishop1,WKing,WQueen1,WBishop2,WKnight2,WRook2,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,move_range_num
64.0,58.0,62.0,61.0,60.0,59.0,46.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,16.0,15.0,14.0,13.0,11.0,10.0,9.0,0.0,8.0,22.0,32.0,5.0,28.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398
64.0,46.0,62.0,61.0,60.0,59.0,43.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,16.0,15.0,14.0,13.0,11.0,10.0,9.0,0.0,8.0,22.0,32.0,5.0,28.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633
64.0,46.0,62.0,61.0,60.0,59.0,43.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,16.0,15.0,14.0,13.0,11.0,10.0,9.0,0.0,8.0,22.0,32.0,5.0,21.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721
64.0,46.0,59.0,61.0,60.0,53.0,43.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,16.0,15.0,14.0,13.0,11.0,10.0,9.0,0.0,8.0,22.0,32.0,5.0,21.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3895
64.0,46.0,59.0,61.0,60.0,53.0,43.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,16.0,15.0,14.0,13.0,11.0,10.0,9.0,0.0,8.0,37.0,32.0,5.0,21.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358
64.0,46.0,59.0,61.0,60.0,26.0,43.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,16.0,15.0,14.0,13.0,11.0,10.0,9.0,0.0,8.0,37.0,32.0,5.0,21.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301
64.0,46.0,59.0,61.0,60.0,26.0,43.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,19.0,16.0,15.0,14.0,13.0,10.0,9.0,0.0,8.0,37.0,32.0,5.0,21.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647
64.0,43.0,59.0,61.0,60.0,26.0,36.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,19.0,16.0,15.0,14.0,13.0,10.0,9.0,0.0,8.0,37.0,32.0,5.0,21.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870
64.0,43.0,59.0,61.0,0.0,26.0,36.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,19.0,16.0,15.0,14.0,13.0,10.0,9.0,0.0,8.0,37.0,60.0,5.0,21.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
64.0,43.0,59.0,61.0,0.0,26.0,21.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,19.0,16.0,15.0,14.0,13.0,10.0,9.0,0.0,8.0,37.0,60.0,5.0,0.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225
64.0,43.0,59.0,61.0,0.0,26.0,0.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,21.0,19.0,16.0,15.0,13.0,10.0,9.0,0.0,8.0,37.0,60.0,5.0,0.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838
64.0,37.0,59.0,61.0,0.0,26.0,0.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,21.0,19.0,16.0,15.0,13.0,10.0,9.0,0.0,8.0,2.0,60.0,5.0,0.0,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682
64.0,37.0,59.0,61.0,0.0,0.0,0.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,21.0,16.0,15.0,13.0,10.0,9.0,0.0,8.0,2.0,60.0,5.0,0.0,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158
64.0,20.0,59.0,61.0,0.0,0.0,0.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,21.0,16.0,15.0,13.0,10.0,9.0,0.0,8.0,2.0,60.0,5.0,0.0,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287
64.0,0.0,59.0,61.0,0.0,0.0,0.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,21.0,20.0,16.0,15.0,10.0,9.0,0.0,8.0,2.0,60.0,5.0,0.0,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774
64.0,0.0,59.0,60.0,0.0,0.0,0.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,21.0,20.0,16.0,15.0,10.0,9.0,0.0,8.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839
64.0,0.0,59.0,60.0,0.0,0.0,0.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,21.0,20.0,16.0,15.0,10.0,9.0,0.0,8.0,19.0,6.0,5.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
61.0,0.0,59.0,60.0,0.0,0.0,0.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,21.0,20.0,16.0,15.0,10.0,9.0,0.0,8.0,19.0,6.0,5.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4029
61.0,0.0,59.0,60.0,0.0,0.0,0.0,57.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,21.0,20.0,16.0,15.0,10.0,9.0,0.0,8.0,19.0,6.0,3.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
57.0,0.0,59.0,60.0,0.0,0.0,0.0,21.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,20.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,19.0,6.0,3.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800
57.0,0.0,59.0,60.0,0.0,0.0,0.0,21.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,20.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,36.0,6.0,3.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168
57.0,0.0,59.0,60.0,0.0,0.0,0.0,37.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,20.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,36.0,6.0,3.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295
57.0,0.0,59.0,60.0,0.0,0.0,0.0,37.0,56.0,55.0,54.0,52.0,51.0,50.0,49.0,0.0,26.0,20.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,30.0,6.0,3.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234
57.0,0.0,59.0,60.0,0.0,0.0,0.0,37.0,56.0,55.0,54.0,51.0,50.0,49.0,44.0,0.0,26.0,20.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,30.0,6.0,3.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3256
57.0,0.0,59.0,60.0,0.0,0.0,0.0,37.0,56.0,55.0,54.0,51.0,50.0,49.0,44.0,0.0,28.0,26.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,30.0,6.0,3.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223
57.0,0.0,59.0,60.0,0.0,0.0,0.0,36.0,56.0,55.0,54.0,51.0,50.0,49.0,44.0,0.0,28.0,26.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,30.0,6.0,3.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303
57.0,0.0,59.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,51.0,50.0,49.0,44.0,0.0,28.0,26.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,36.0,6.0,3.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861
57.0,0.0,31.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,51.0,50.0,49.0,44.0,0.0,28.0,26.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,36.0,6.0,3.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684
57.0,0.0,31.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,51.0,50.0,49.0,44.0,0.0,28.0,26.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,36.0,6.0,3.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
57.0,0.0,31.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,50.0,49.0,44.0,35.0,0.0,28.0,26.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,36.0,6.0,3.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3184
57.0,0.0,31.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,50.0,49.0,44.0,0.0,0.0,35.0,28.0,16.0,15.0,10.0,9.0,0.0,0.0,8.0,36.0,6.0,3.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608
57.0,0.0,31.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,50.0,49.0,35.0,0.0,0.0,28.0,16.0,15.0,10.0,9.0,0.0,0.0,0.0,8.0,36.0,6.0,3.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743
57.0,0.0,31.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,50.0,49.0,0.0,0.0,0.0,35.0,16.0,15.0,10.0,9.0,0.0,0.0,0.0,8.0,36.0,6.0,3.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734
59.0,0.0,31.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,50.0,49.0,0.0,0.0,0.0,35.0,16.0,15.0,10.0,9.0,0.0,0.0,0.0,8.0,36.0,6.0,3.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585
59.0,0.0,31.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,50.0,49.0,0.0,0.0,0.0,35.0,16.0,15.0,10.0,9.0,0.0,0.0,0.0,8.0,36.0,6.0,2.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
59.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,50.0,49.0,0.0,0.0,0.0,35.0,16.0,15.0,10.0,9.0,0.0,0.0,0.0,8.0,36.0,6.0,2.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926
59.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,50.0,49.0,0.0,0.0,0.0,35.0,16.0,15.0,10.0,9.0,0.0,0.0,0.0,8.0,36.0,6.0,1.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
35.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,50.0,49.0,0.0,0.0,0.0,16.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,8.0,36.0,6.0,1.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688
35.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,50.0,49.0,0.0,0.0,0.0,16.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,8.0,19.0,6.0,1.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223
35.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0,56.0,54.0,50.0,49.0,39.0,0.0,0.0,0.0,16.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,8.0,19.0,6.0,1.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440
35.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0,56.0,54.0,50.0,49.0,39.0,0.0,0.0,0.0,32.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,8.0,19.0,6.0,1.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975
